url,label
http://steam.verify-update.com,1
https://stackoverflow.com,0
https://netflix.com,0
http://login-whatsapp.ml,1
https://facebook.com,0
http://login-instagram.cf,1
http://paypal-account-update.cf,1
http://microsoft-account.org,1
http://bankofamerica-urgent-secure.ga,1
https://openai.com,0
https://wikipedia.org,0
http://microsoft-signin-secure.cf,1
http://netflix-update.com,1
https://twitter.com,0
http://microsoft.verify-billing.net,1
https://openai.com,0
http://instagram-secure.net,1
http://paypal.verify-confirm.net,1
http://whatsapp.verify-account.cf,1
https://twitter.com,0
http://apple.verify-account.cf,1
https://openai.com,0
http://secure-netflix-secure.com,1
https://facebook.com,0
http://whatsapp-account-security.xyz,1
https://amazon.in,0
http://whatsapp.verify-account.com,1
http://paypal-account-secure.xyz,1
http://bankofamerica.verify-billing.net,1
https://netflix.com,0
https://linkedin.com,0
http://banking-whatsapp.net,1
http://paypal-account-crypto.net,1
http://bankofamerica-account-password.ml,1
http://google-security.cf,1
http://whatsapp-urgent.org,1
http://microsoft-account-billing.cf,1
http://facebook-account-secure.net,1
http://bankofamerica-alert.org,1
http://amazon-billing-secure.tk,1
http://whatsapp-account-update.net,1
http://confirm-icloud.xyz,1
http://amazon-security.net,1
https://openai.com,0
http://secure-binance-billing.tk,1
https://linkedin.com,0
http://bankofamerica-account-security.tk,1
https://flipkart.com,0
https://netflix.com,0
http://apple-confirm.ga,1
http://netflix-account-urgent.ga,1
https://facebook.com,0
https://facebook.com,0
http://password-binance.com,1
http://account-steam.ml,1
https://amazon.in,0
https://twitter.com,0
https://github.com,0
https://microsoft.com,0
http://bankofamerica-confirm.xyz,1
http://wallet-binance.net,1
https://openai.com,0
https://apple.com,0
http://secure-microsoft-confirm.xyz,1
https://stackoverflow.com,0
https://stackoverflow.com,0
http://whatsapp-confirm.tk,1
http://google.verify-wallet.xyz,1
https://github.com,0
http://secure-whatsapp-secure.ml,1
https://stackoverflow.com,0
http://secure-microsoft-alert.tk,1
https://openai.com,0
https://google.com,0
http://update-microsoft.tk,1
http://whatsapp-security-secure.com,1
http://password-instagram.cf,1
http://secure-paypal-billing.org,1
https://apple.com,0
https://twitter.com,0
https://openai.com,0
https://openai.com,0
https://google.com,0
http://microsoft-verify-secure.cf,1
http://secure-steam-account.ga,1
http://urgent-microsoft.ml,1
http://apple-update-secure.org,1
http://secure-steam-verify.tk,1
http://instagram-banking.tk,1
https://microsoft.com,0
https://facebook.com,0
https://apple.com,0
https://microsoft.com,0
http://secure-instagram-update.ga,1
https://twitter.com,0
http://whatsapp-banking.org,1
https://stackoverflow.com,0
http://icloud-account-verify.tk,1
http://whatsapp-signin-secure.ga,1
https://amazon.in,0
https://apple.com,0
http://whatsapp-account-urgent.ml,1
http://netflix-alert-secure.com,1
https://facebook.com,0
https://wikipedia.org,0
https://twitter.com,0
https://netflix.com,0
https://github.com,0
https://apple.com,0
http://urgent-netflix.net,1
http://icloud-banking-secure.ga,1
https://twitter.com,0
http://secure-icloud-signin.ml,1
http://google-signin.net,1
http://instagram-security-secure.com,1
https://google.com,0
http://google-account-secure.ml,1
https://facebook.com,0
http://paypal-account-banking.xyz,1
http://secure-whatsapp-banking.ga,1
https://microsoft.com,0
http://google-account-verify.org,1
http://apple-signin-secure.tk,1
http://signin-whatsapp.cf,1
https://apple.com,0
http://icloud-account-account.ml,1
https://netflix.com,0
http://wallet-icloud.xyz,1
https://openai.com,0
http://apple-security.xyz,1
https://microsoft.com,0
http://verify-apple.cf,1
https://apple.com,0
https://twitter.com,0
http://facebook-account-update.org,1
http://password-steam.ml,1
https://wikipedia.org,0
https://microsoft.com,0
http://microsoft-account-signin.net,1
http://secure-netflix-login.net,1
http://netflix-account-password.net,1
http://google.verify-signin.net,1
http://confirm-paypal.net,1
http://whatsapp-security-secure.com,1
http://google-wallet.tk,1
https://wikipedia.org,0
http://instagram.verify-urgent.xyz,1
http://update-binance.tk,1
http://secure-amazon-update.tk,1
https://twitter.com,0
https://stackoverflow.com,0
http://apple-verify.com,1
https://linkedin.com,0
https://twitter.com,0
https://facebook.com,0
https://linkedin.com,0
https://microsoft.com,0
http://microsoft-banking.ml,1
http://bankofamerica-crypto-secure.ml,1
https://wikipedia.org,0
http://steam-login-secure.tk,1
https://netflix.com,0
http://steam.verify-banking.com,1
https://apple.com,0
https://linkedin.com,0
https://flipkart.com,0
https://wikipedia.org,0
https://twitter.com,0
http://secure-netflix-verify.ml,1
https://apple.com,0
http://secure-apple-confirm.tk,1
http://amazon-security.cf,1
http://google.verify-update.org,1
https://flipkart.com,0
https://flipkart.com,0
http://instagram-alert.ml,1
http://binance.verify-update.org,1
https://netflix.com,0
https://apple.com,0
http://icloud.verify-password.ml,1
http://secure-binance.org,1
http://bankofamerica-banking-secure.ga,1
http://wallet-netflix.tk,1
https://openai.com,0
http://netflix-urgent-secure.net,1
https://github.com,0
http://secure-bankofamerica-banking.cf,1
http://whatsapp-account-verify.tk,1
https://openai.com,0
http://binance-urgent-secure.org,1
http://banking-google.ga,1
http://secure-bankofamerica-banking.com,1
https://apple.com,0
https://wikipedia.org,0
https://microsoft.com,0
https://microsoft.com,0
http://steam-account-security.org,1
http://facebook-billing-secure.ml,1
https://google.com,0
https://github.com,0
http://google-billing.com,1
http://facebook-billing.xyz,1
http://microsoft-update-secure.org,1
http://amazon-confirm.net,1
http://netflix-account.xyz,1
https://linkedin.com,0
http://account-microsoft.tk,1
http://bankofamerica-banking.cf,1
https://microsoft.com,0
https://apple.com,0
https://microsoft.com,0
http://amazon-alert.tk,1
https://github.com,0
https://twitter.com,0
http://steam.verify-password.tk,1
http://netflix-password-secure.tk,1
https://twitter.com,0
https://wikipedia.org,0
https://microsoft.com,0
https://linkedin.com,0
https://google.com,0
http://microsoft.verify-password.com,1
http://urgent-binance.tk,1
http://steam-security.cf,1
https://facebook.com,0
https://microsoft.com,0
http://billing-bankofamerica.ml,1
https://linkedin.com,0
https://google.com,0
http://icloud.verify-urgent.com,1
http://secure-instagram-alert.xyz,1
https://flipkart.com,0
https://wikipedia.org,0
https://facebook.com,0
https://microsoft.com,0
https://amazon.in,0
http://account-instagram.net,1
https://wikipedia.org,0
https://facebook.com,0
https://microsoft.com,0
https://amazon.in,0
https://flipkart.com,0
https://facebook.com,0
https://github.com,0
http://paypal-password.ml,1
https://stackoverflow.com,0
http://secure-steam-alert.com,1
https://linkedin.com,0
http://binance-account-account.org,1
http://crypto-facebook.net,1
http://secure-whatsapp-login.ga,1
https://flipkart.com,0
http://steam-account-banking.ml,1
http://binance-update-secure.ml,1
http://amazon-confirm-secure.xyz,1
http://secure-icloud-update.ml,1
https://amazon.in,0
http://paypal-account-signin.xyz,1
http://secure-instagram-security.com,1
https://google.com,0
https://google.com,0
http://update-steam.tk,1
https://apple.com,0
http://binance-wallet.tk,1
https://apple.com,0
https://microsoft.com,0
https://microsoft.com,0
http://steam.verify-security.ga,1
http://microsoft-alert-secure.org,1
https://wikipedia.org,0
https://wikipedia.org,0
https://twitter.com,0
http://facebook.verify-update.cf,1
https://google.com,0
https://amazon.in,0
http://amazon-password-secure.cf,1
http://whatsapp-banking.org,1
http://binance.verify-password.xyz,1
https://twitter.com,0
http://amazon-password-secure.tk,1
http://secure-microsoft-banking.ga,1
https://microsoft.com,0
https://flipkart.com,0
https://apple.com,0
http://secure-instagram-update.ga,1
http://secure-whatsapp-alert.xyz,1
http://paypal-signin-secure.xyz,1
https://stackoverflow.com,0
http://amazon.verify-alert.ml,1
http://netflix-account-secure.cf,1
http://bankofamerica-confirm-secure.ga,1
https://openai.com,0
http://urgent-microsoft.ml,1
http://whatsapp-account-crypto.net,1
https://google.com,0
https://flipkart.com,0
https://netflix.com,0
https://wikipedia.org,0
https://apple.com,0
https://facebook.com,0
http://icloud-account-wallet.com,1
https://wikipedia.org,0
http://steam-billing.cf,1
http://whatsapp-account-signin.org,1
http://paypal-wallet.tk,1
https://flipkart.com,0
https://openai.com,0
https://google.com,0
http://security-steam.cf,1
http://paypal-password-secure.ga,1
https://twitter.com,0
https://openai.com,0
https://openai.com,0
http://billing-whatsapp.cf,1
https://netflix.com,0
https://twitter.com,0
http://password-google.org,1
http://microsoft-verify-secure.org,1
http://whatsapp-account-urgent.ml,1
https://google.com,0
https://flipkart.com,0
https://netflix.com,0
https://facebook.com,0
https://github.com,0
http://binance.verify-banking.ml,1
https://facebook.com,0
https://amazon.in,0
https://stackoverflow.com,0
http://amazon-signin-secure.net,1
http://microsoft-secure.net,1
https://github.com,0
https://stackoverflow.com,0
http://steam.verify-banking.tk,1
https://microsoft.com,0
http://crypto-netflix.tk,1
http://urgent-paypal.tk,1
https://github.com,0
https://stackoverflow.com,0
http://icloud-confirm.com,1
http://microsoft.verify-urgent.org,1
https://google.com,0
https://google.com,0
https://flipkart.com,0
https://twitter.com,0
http://instagram.verify-verify.com,1
http://secure-instagram-banking.org,1
http://amazon-account-wallet.net,1
https://netflix.com,0
http://steam-account-confirm.ml,1
http://instagram.verify-billing.org,1
https://wikipedia.org,0
https://facebook.com,0
http://microsoft-account-billing.tk,1
http://secure-bankofamerica-confirm.tk,1
http://amazon-alert-secure.org,1
https://microsoft.com,0
http://google-account-urgent.org,1
https://flipkart.com,0
http://instagram-wallet.cf,1
https://github.com,0
https://github.com,0
http://whatsapp-login-secure.cf,1
https://wikipedia.org,0
https://apple.com,0
http://icloud-crypto-secure.xyz,1
http://icloud-account-crypto.com,1
https://linkedin.com,0
http://icloud-signin.xyz,1
https://linkedin.com,0
http://account-facebook.xyz,1
http://amazon-account-update.cf,1
http://netflix-signin-secure.tk,1
https://amazon.in,0
https://google.com,0
http://bankofamerica-banking.xyz,1
https://stackoverflow.com,0
http://amazon.verify-signin.org,1
http://wallet-facebook.tk,1
https://stackoverflow.com,0
https://openai.com,0
http://google-wallet.tk,1
http://binance-account-security.com,1
http://binance-account-secure.cf,1
https://linkedin.com,0
http://paypal-signin.ga,1
https://twitter.com,0
http://bankofamerica-billing-secure.org,1
http://icloud.verify-crypto.tk,1
http://secure-icloud-signin.com,1
http://secure-netflix-urgent.net,1
https://twitter.com,0
http://apple-urgent.ga,1
http://login-paypal.ml,1
https://twitter.com,0
http://icloud.verify-security.ml,1
http://binance-account-secure.ml,1
https://github.com,0
https://netflix.com,0
https://apple.com,0
http://microsoft-login-secure.com,1
https://wikipedia.org,0
http://paypal-confirm.xyz,1
http://instagram-billing.net,1
https://microsoft.com,0
http://netflix-security.org,1
https://linkedin.com,0
http://apple-account-billing.org,1
https://apple.com,0
http://binance-account-secure.xyz,1
http://paypal.verify-account.net,1
https://facebook.com,0
http://secure-google-signin.org,1
http://confirm-whatsapp.com,1
https://amazon.in,0
http://paypal-wallet.cf,1
http://binance.verify-security.net,1
https://wikipedia.org,0
http://bankofamerica-security.com,1
https://apple.com,0
https://linkedin.com,0
https://netflix.com,0
https://openai.com,0
https://openai.com,0
http://apple-crypto.xyz,1
http://secure-paypal-alert.ga,1
http://secure-paypal-login.org,1
http://paypal.verify-confirm.ga,1
http://whatsapp-account-signin.xyz,1
https://amazon.in,0
https://openai.com,0
https://google.com,0
http://secure-bankofamerica-billing.ml,1
http://steam-update-secure.net,1
https://twitter.com,0
https://amazon.in,0
http://account-instagram.xyz,1
https://amazon.in,0
http://secure-whatsapp-crypto.cf,1
http://billing-amazon.com,1
https://openai.com,0
http://billing-apple.cf,1
http://secure-steam-signin.xyz,1
https://facebook.com,0
https://netflix.com,0
https://github.com,0
http://icloud-login.com,1
https://netflix.com,0
http://apple-account-secure.tk,1
http://google-billing-secure.xyz,1
https://twitter.com,0
https://openai.com,0
http://microsoft-crypto-secure.com,1
https://twitter.com,0
http://secure-whatsapp-account.xyz,1
http://crypto-google.cf,1
https://netflix.com,0
https://linkedin.com,0
https://apple.com,0
http://secure-netflix-wallet.ml,1
https://netflix.com,0
http://icloud-urgent-secure.net,1
https://apple.com,0
http://steam-account-wallet.org,1
https://netflix.com,0
https://microsoft.com,0
https://twitter.com,0
http://instagram-account-secure.com,1
https://microsoft.com,0
http://icloud-banking.org,1
https://google.com,0
https://wikipedia.org,0
https://github.com,0
https://microsoft.com,0
https://github.com,0
http://apple-signin.tk,1
http://amazon.verify-secure.cf,1
https://linkedin.com,0
http://icloud-account-update.com,1
https://stackoverflow.com,0
https://apple.com,0
https://flipkart.com,0
http://secure-paypal-account.cf,1
http://binance-account-secure.tk,1
http://facebook-account-secure.net,1
http://icloud-signin-secure.com,1
https://microsoft.com,0
http://secure-amazon-account.com,1
https://google.com,0
https://facebook.com,0
https://facebook.com,0
https://twitter.com,0
https://github.com,0
http://facebook-banking-secure.cf,1
https://facebook.com,0
http://secure-apple.tk,1
http://paypal-account-account.xyz,1
https://openai.com,0
https://wikipedia.org,0
https://microsoft.com,0
https://stackoverflow.com,0
http://amazon-signin.org,1
https://microsoft.com,0
https://wikipedia.org,0
https://netflix.com,0
http://microsoft-verify-secure.com,1
https://wikipedia.org,0
https://openai.com,0
http://apple-urgent-secure.ml,1
https://microsoft.com,0
https://microsoft.com,0
http://google-account-wallet.ga,1
http://secure-instagram-wallet.net,1
http://netflix.verify-signin.com,1
https://microsoft.com,0
http://paypal-urgent-secure.xyz,1
https://flipkart.com,0
http://google-billing-secure.com,1
https://microsoft.com,0
https://flipkart.com,0
http://netflix.verify-banking.ml,1
https://google.com,0
https://linkedin.com,0
https://netflix.com,0
http://binance-wallet-secure.org,1
https://github.com,0
http://secure-binance-account.tk,1
http://bankofamerica-alert.net,1
http://security-google.ml,1
http://signin-netflix.ga,1
https://microsoft.com,0
https://apple.com,0
http://google-verify-secure.tk,1
https://openai.com,0
https://amazon.in,0
https://google.com,0
https://wikipedia.org,0
https://netflix.com,0
https://netflix.com,0
http://paypal.verify-banking.org,1
https://wikipedia.org,0
https://amazon.in,0
http://urgent-bankofamerica.ga,1
http://instagram-update-secure.net,1
https://google.com,0
https://twitter.com,0
http://microsoft-update-secure.org,1
https://amazon.in,0
http://icloud.verify-password.com,1
https://microsoft.com,0
http://secure-bankofamerica-password.com,1
https://openai.com,0
http://apple-billing-secure.tk,1
https://stackoverflow.com,0
http://secure-apple-alert.xyz,1
http://password-whatsapp.cf,1
http://google.verify-secure.net,1
https://twitter.com,0
http://banking-icloud.ga,1
http://paypal-billing.tk,1
https://facebook.com,0
https://twitter.com,0
https://amazon.in,0
https://flipkart.com,0
http://binance-account-password.com,1
https://twitter.com,0
http://password-apple.ga,1
http://secure-amazon-update.org,1
https://openai.com,0
http://facebook-urgent.ga,1
http://steam-account-security.ga,1
http://secure-microsoft-wallet.ml,1
http://whatsapp-alert-secure.com,1
https://twitter.com,0
http://apple-account-signin.ga,1
https://github.com,0
https://stackoverflow.com,0
http://urgent-instagram.ml,1
https://openai.com,0
http://icloud-billing-secure.org,1
http://banking-steam.com,1
http://password-microsoft.tk,1
http://amazon.verify-wallet.ml,1
https://microsoft.com,0
http://netflix.verify-billing.net,1
https://stackoverflow.com,0
https://apple.com,0
https://apple.com,0
https://facebook.com,0
http://binance-banking.com,1
https://wikipedia.org,0
https://linkedin.com,0
http://instagram-account-verify.ga,1
http://wallet-bankofamerica.net,1
https://stackoverflow.com,0
http://instagram-confirm.org,1
http://instagram-signin.cf,1
https://google.com,0
https://flipkart.com,0
http://secure-microsoft.net,1
http://apple-password-secure.tk,1
https://github.com,0
https://netflix.com,0
http://secure-whatsapp-banking.org,1
http://icloud-account-signin.ga,1
https://openai.com,0
https://twitter.com,0
https://google.com,0
https://microsoft.com,0
https://github.com,0
https://netflix.com,0
http://amazon-secure.ga,1
http://secure-bankofamerica-billing.net,1
https://apple.com,0
http://login-paypal.ga,1
http://urgent-instagram.xyz,1
http://bankofamerica-account.tk,1
http://apple.verify-alert.net,1
https://apple.com,0
https://twitter.com,0
https://github.com,0
http://secure-facebook-confirm.tk,1
http://apple.verify-crypto.xyz,1
http://secure-facebook-banking.xyz,1
https://linkedin.com,0
http://login-steam.cf,1
https://wikipedia.org,0
https://microsoft.com,0
http://secure-steam-update.org,1
http://steam-alert.cf,1
https://netflix.com,0
http://amazon.verify-banking.cf,1
http://bankofamerica-banking.com,1
http://paypal-account-wallet.cf,1
https://linkedin.com,0
https://wikipedia.org,0
http://netflix-wallet.org,1
http://facebook-account-password.org,1
http://paypal-account-password.xyz,1
https://openai.com,0
https://google.com,0
https://facebook.com,0
http://secure-bankofamerica.ga,1
http://verify-netflix.tk,1
https://github.com,0
http://wallet-steam.com,1
http://paypal-account-banking.xyz,1
https://stackoverflow.com,0
http://secure-paypal-crypto.xyz,1
http://facebook.verify-billing.xyz,1
https://flipkart.com,0
http://wallet-whatsapp.cf,1
http://secure-amazon-banking.tk,1
http://facebook-alert-secure.org,1
https://microsoft.com,0
http://secure-facebook-secure.com,1
https://openai.com,0
http://microsoft-account-secure.com,1
http://microsoft-account-signin.cf,1
http://netflix-signin-secure.ml,1
https://facebook.com,0
http://signin-icloud.net,1
https://google.com,0
https://twitter.com,0
http://amazon-billing.net,1
http://instagram-account-verify.tk,1
https://stackoverflow.com,0
https://flipkart.com,0
http://amazon-alert.com,1
https://linkedin.com,0
https://netflix.com,0
http://secure-steam-urgent.cf,1
https://stackoverflow.com,0
http://whatsapp-account-wallet.cf,1
http://signin-apple.com,1
https://amazon.in,0
https://openai.com,0
http://bankofamerica-login.tk,1
http://bankofamerica-verify.org,1
http://secure-bankofamerica-crypto.org,1
https://stackoverflow.com,0
https://twitter.com,0
https://netflix.com,0
http://netflix.verify-wallet.org,1
https://amazon.in,0
http://secure-bankofamerica-billing.cf,1
http://apple.verify-billing.xyz,1
http://icloud-billing.tk,1
https://stackoverflow.com,0
http://microsoft-account-confirm.cf,1
http://verify-amazon.ml,1
http://binance-security-secure.cf,1
https://twitter.com,0
http://icloud-crypto.ga,1
http://login-google.net,1
https://linkedin.com,0
http://google-login.xyz,1
http://security-apple.ga,1
https://twitter.com,0
https://facebook.com,0
http://urgent-whatsapp.cf,1
http://netflix.verify-alert.org,1
http://facebook-billing.ml,1
https://amazon.in,0
https://google.com,0
https://netflix.com,0
http://secure-netflix-crypto.cf,1
http://amazon-account-secure.ml,1
https://openai.com,0
http://signin-steam.com,1
http://secure-steam-confirm.tk,1
http://google-account-urgent.tk,1
http://paypal.verify-verify.ga,1
http://amazon-security-secure.tk,1
https://apple.com,0
http://paypal-account-verify.net,1
http://facebook-security.cf,1
https://github.com,0
http://secure-amazon-banking.com,1
https://flipkart.com,0
https://facebook.com,0
http://update-apple.ml,1
http://verify-netflix.ml,1
http://verify-facebook.cf,1
http://amazon-account-urgent.cf,1
http://microsoft-password.tk,1
https://linkedin.com,0
https://flipkart.com,0
https://amazon.in,0
https://microsoft.com,0
https://github.com,0
https://github.com,0
https://facebook.com,0
http://secure-amazon-password.net,1
http://secure-bankofamerica-alert.tk,1
http://login-google.xyz,1
https://facebook.com,0
https://github.com,0
https://linkedin.com,0
http://secure-instagram-security.cf,1
https://amazon.in,0
https://google.com,0
https://flipkart.com,0
https://amazon.in,0
https://apple.com,0
https://facebook.com,0
http://icloud-secure-secure.tk,1
http://security-microsoft.net,1
http://amazon-login-secure.org,1
http://secure-microsoft-urgent.org,1
http://account-amazon.tk,1
https://facebook.com,0
http://bankofamerica-login.ml,1
https://facebook.com,0
https://github.com,0
https://twitter.com,0
https://github.com,0
http://netflix.verify-billing.ml,1
http://netflix-alert.com,1
http://secure-bankofamerica-login.com,1
http://verify-paypal.xyz,1
https://amazon.in,0
http://amazon-account-signin.org,1
http://netflix-account-update.com,1
https://wikipedia.org,0
https://microsoft.com,0
https://stackoverflow.com,0
https://linkedin.com,0
http://security-google.ga,1
http://bankofamerica-billing.tk,1
http://apple-account-password.tk,1
http://binance-account-password.xyz,1
http://secure-google-crypto.org,1
http://secure-bankofamerica-billing.tk,1
https://google.com,0
http://secure-amazon-account.cf,1
https://amazon.in,0
https://github.com,0
http://billing-amazon.ml,1
https://openai.com,0
http://secure-netflix-update.ml,1
http://secure-instagram-account.tk,1
https://amazon.in,0
http://microsoft-account-billing.com,1
http://secure-instagram-password.ga,1
http://apple-login-secure.ga,1
http://apple-wallet-secure.xyz,1
http://facebook.verify-signin.cf,1
http://secure-google-alert.ga,1
https://twitter.com,0
https://microsoft.com,0
https://netflix.com,0
http://steam-account-alert.ml,1
https://openai.com,0
https://microsoft.com,0
https://google.com,0
http://secure-microsoft-login.org,1
https://linkedin.com,0
https://stackoverflow.com,0
http://instagram-signin.cf,1
https://apple.com,0
http://account-facebook.tk,1
http://secure-instagram-update.org,1
http://bankofamerica.verify-billing.tk,1
http://paypal-account-security.ml,1
https://flipkart.com,0
https://amazon.in,0
http://apple-confirm.org,1
https://openai.com,0
https://flipkart.com,0
https://netflix.com,0
http://steam.verify-billing.net,1
http://secure-facebook-confirm.net,1
http://login-google.tk,1
http://secure-paypal-login.tk,1
http://instagram-account-wallet.net,1
http://instagram.verify-password.ml,1
http://facebook-account-security.xyz,1
https://amazon.in,0
https://github.com,0
http://google.verify-crypto.tk,1
http://alert-paypal.net,1
https://apple.com,0
https://github.com,0
http://paypal.verify-alert.net,1
http://paypal.verify-confirm.tk,1
https://github.com,0
http://binance-account-alert.ml,1
http://paypal-confirm.tk,1
https://stackoverflow.com,0
http://icloud.verify-billing.xyz,1
https://linkedin.com,0
